occurrence_ordinal	frame	after_source_ordinal	cpu	pc	opcode	start_master_cycle	refresh_delay_total_master_cycles	next_pc	delta_to_next_start	flow	branch_outcome	roles	source
766	978	26	2	0x71CFC	0x6506	217601	2576	0x71D04	70	branch	taken	control_flow	FMDoNext@s1.sounddriver.asm:365-393
767	978	26	2	0x71D04	0x4EBA	217671	2576	0x726FE	126	call	target=0x726FE	control_flow	FMDoNext@s1.sounddriver.asm:365-393
768	978	26	2	0x726FE	0x0815	217797	2576	0x72702	84	linear	n/a	ordinary	FMNoteOff@s1.sounddriver.asm:1683-1698
769	978	26	2	0x72702	0x6610	217881	2576	0x72704	56	branch	not_taken	control_flow	FMNoteOff@s1.sounddriver.asm:1683-1698
770	978	26	2	0x72704	0x0815	217937	2576	0x72708	84	linear	n/a	ordinary	FMNoteOff@s1.sounddriver.asm:1683-1698
771	978	26	2	0x72708	0x660A	218021	2576	0x7270A	70	branch	not_taken	control_flow	FMNoteOff@s1.sounddriver.asm:1683-1698
772	978	26	2	0x7270A	0x7028	218091	2590	0x7270C	28	linear	n/a	ordinary	FMNoteOff@s1.sounddriver.asm:1683-1698
773	978	26	2	0x7270C	0x122D	218119	2590	0x72710	84	linear	n/a	ordinary	FMNoteOff@s1.sounddriver.asm:1683-1698
774	978	26	2	0x72710	0x6000	218203	2590	0x7272E	70	branch	target=0x7272E	control_flow	FMNoteOff@s1.sounddriver.asm:1683-1698
775	978	26	2	0x7272E	0x1439	218273	2590	0x72734	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
776	978	26	2	0x72734	0x0802	218392	2590	0x72738	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
777	978	26	2	0x72738	0x66F4	218462	2590	0x7272E	70	branch	taken	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
778	978	26	2	0x7272E	0x1439	218532	2590	0x72734	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
779	978	26	2	0x72734	0x0802	218651	2590	0x72738	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
780	978	26	2	0x72738	0x66F4	218721	2590	0x7273A	56	branch	not_taken	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
781	978	26	2	0x7273A	0x13C0	218777	2590	0x72740	119	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
782	978	26	2	0x72740	0x4E71	218896	2590	0x72742	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
783	978	26	2	0x72742	0x4E71	218924	2590	0x72744	42	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
784	978	26	2	0x72744	0x4E71	218966	2604	0x72746	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
785	978	26	2	0x72746	0x1439	218994	2604	0x7274C	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
786	978	26	2	0x7274C	0x0802	219113	2604	0x72750	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
787	978	26	2	0x72750	0x66F4	219183	2604	0x72752	56	branch	not_taken	control_flow,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
788	978	26	2	0x72752	0x13C1	219239	2604	0x72758	119	linear	n/a	ordinary,ym_write	WriteFMI@s1.sounddriver.asm:1725-1742
789	978	27	2	0x72758	0x4E75	219358	2604	0x71D08	112	return	target=0x71D08	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
790	978	27	2	0x71D08	0x4A05	219470	2604	0x71D0A	28	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
791	978	27	2	0x71D0A	0x6A0E	219498	2604	0x71D0C	56	branch	not_taken	control_flow	FMDoNext@s1.sounddriver.asm:365-393
792	978	27	2	0x71D0C	0x4EBA	219554	2604	0x71D22	126	call	target=0x71D22	control_flow	FMDoNext@s1.sounddriver.asm:365-393
793	978	27	2	0x71D22	0x0405	219680	2604	0x71D26	56	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
794	978	27	2	0x71D26	0x6730	219736	2604	0x71D28	56	branch	not_taken	control_flow	FMSetFreq@s1.sounddriver.asm:396-407
795	978	27	2	0x71D28	0xDA2D	219792	2604	0x71D2C	84	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
796	978	27	2	0x71D2C	0x0245	219876	2604	0x71D30	70	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
797	978	27	2	0x71D30	0xE34D	219946	2618	0x71D32	56	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
798	978	27	2	0x71D32	0x41FA	220002	2618	0x71D36	56	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
799	978	27	2	0x71D36	0x3C30	220058	2618	0x71D3A	98	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
800	978	27	2	0x71D3A	0x3B46	220156	2618	0x71D3E	84	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
801	978	27	2	0x71D3E	0x4E75	220240	2618	0x71D10	112	return	target=0x71D10	control_flow	FMSetFreq@s1.sounddriver.asm:396-407
802	978	27	2	0x71D10	0x1A1C	220352	2618	0x71D12	56	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
803	978	27	2	0x71D12	0x6A06	220408	2618	0x71D1A	70	branch	taken	control_flow	FMDoNext@s1.sounddriver.asm:365-393
804	978	27	2	0x71D1A	0x4EBA	220478	2618	0x71D40	126	call	target=0x71D40	control_flow	FMDoNext@s1.sounddriver.asm:365-393
805	978	27	2	0x71D40	0x1005	220604	2618	0x71D42	28	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
806	978	27	2	0x71D42	0x122D	220632	2618	0x71D46	84	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
807	978	27	2	0x71D46	0x5301	220716	2618	0x71D48	28	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
808	978	27	2	0x71D48	0x6704	220744	2618	0x71D4E	70	branch	taken	control_flow	SetDuration@s1.sounddriver.asm:410-426
809	978	27	2	0x71D4E	0x1B40	220814	2618	0x71D52	98	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
810	978	27	2	0x71D52	0x1B40	220912	2632	0x71D56	84	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
811	978	27	2	0x71D56	0x4E75	220996	2632	0x71D1E	112	return	target=0x71D1E	control_flow	SetDuration@s1.sounddriver.asm:410-426
812	978	27	2	0x71D1E	0x6000	221108	2632	0x71D60	70	branch	target=0x71D60	control_flow	FMDoNext@s1.sounddriver.asm:365-393
813	978	27	2	0x71D60	0x2B4C	221178	2632	0x71D64	112	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
814	978	27	2	0x71D64	0x1B6D	221290	2632	0x71D6A	140	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
815	978	27	2	0x71D6A	0x0815	221430	2632	0x71D6E	84	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
816	978	27	2	0x71D6E	0x662C	221514	2632	0x71D70	56	branch	not_taken	control_flow	FinishTrackUpdate@s1.sounddriver.asm:435-456
817	978	27	2	0x71D70	0x1B6D	221570	2632	0x71D76	140	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
818	978	27	2	0x71D76	0x422D	221710	2632	0x71D7A	126	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
819	978	27	2	0x71D7A	0x0815	221836	2646	0x71D7E	84	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
820	978	27	2	0x71D7E	0x671C	221920	2646	0x71D9C	70	branch	taken	control_flow	FinishTrackUpdate@s1.sounddriver.asm:435-456
821	978	27	2	0x71D9C	0x4E75	221990	2646	0x71CD8	112	return	target=0x71CD8	control_flow	FinishTrackUpdate@s1.sounddriver.asm:435-456
822	978	27	2	0x71CD8	0x4EBA	222102	2646	0x71E18	126	call	target=0x71E18	control_flow	FMUpdateTrack@s1.sounddriver.asm:348-362
823	978	27	2	0x71E18	0x0815	222228	2646	0x71E1C	84	linear	n/a	ordinary	FMPrepareNote@s1.sounddriver.asm:523-529
824	978	27	2	0x71E1C	0x662A	222312	2646	0x71E1E	56	branch	not_taken	control_flow	FMPrepareNote@s1.sounddriver.asm:523-529
825	978	27	2	0x71E1E	0x3C2D	222368	2646	0x71E22	84	linear	n/a	ordinary	FMPrepareNote@s1.sounddriver.asm:523-529
826	978	27	2	0x71E22	0x6726	222452	2646	0x71E24	56	branch	not_taken	control_flow	FMPrepareNote@s1.sounddriver.asm:523-529
827	978	27	2	0x71E24	0x102D	222508	2646	0x71E28	84	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
828	978	27	2	0x71E28	0x4880	222592	2646	0x71E2A	28	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
829	978	27	2	0x71E2A	0xDC40	222620	2646	0x71E2C	42	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
830	978	27	2	0x71E2C	0x0815	222662	2660	0x71E30	84	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
831	978	27	2	0x71E30	0x6616	222746	2660	0x71E32	56	branch	not_taken	control_flow	FMUpdateFreq@s1.sounddriver.asm:529-545
832	978	27	2	0x71E32	0x3206	222802	2660	0x71E34	28	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
833	978	27	2	0x71E34	0xE049	222830	2660	0x71E36	154	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
834	978	27	2	0x71E36	0x103C	222984	2660	0x71E3A	56	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
835	978	27	2	0x71E3A	0x4EBA	223040	2660	0x72722	126	call	target=0x72722	control_flow	FMUpdateFreq@s1.sounddriver.asm:529-545
836	978	27	2	0x72722	0x082D	223166	2660	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
837	978	27	2	0x72728	0x6630	223278	2660	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
838	978	27	2	0x7275A	0x142D	223348	2660	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
839	978	27	2	0x7275E	0x0882	223432	2660	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
840	978	27	2	0x72762	0xD002	223516	2660	0x72764	42	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
841	978	27	2	0x72764	0x1439	223558	2674	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
842	978	27	2	0x7276A	0x0802	223677	2674	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
843	978	27	2	0x7276E	0x66F4	223747	2674	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
844	978	27	2	0x72770	0x13C0	223803	2674	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
845	978	27	2	0x72776	0x4E71	223922	2674	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
846	978	27	2	0x72778	0x4E71	223950	2674	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
847	978	27	2	0x7277A	0x4E71	223978	2674	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
848	978	27	2	0x7277C	0x1439	224006	2674	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
849	978	27	2	0x72782	0x0802	224125	2674	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
850	978	27	2	0x72786	0x66F4	224195	2674	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
851	978	27	2	0x72788	0x13C1	224251	2674	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
852	978	28	2	0x7278E	0x4E75	224370	2674	0x71E3E	112	return	target=0x71E3E	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
853	978	28	2	0x71E3E	0x1206	224482	2674	0x71E40	42	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
854	978	28	2	0x71E40	0x103C	224524	2688	0x71E44	56	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
855	978	28	2	0x71E44	0x4EBA	224580	2688	0x72722	126	call	target=0x72722	control_flow	FMUpdateFreq@s1.sounddriver.asm:529-545
856	978	28	2	0x72722	0x082D	224706	2688	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
857	978	28	2	0x72728	0x6630	224818	2688	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
858	978	28	2	0x7275A	0x142D	224888	2688	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
859	978	28	2	0x7275E	0x0882	224972	2688	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
860	978	28	2	0x72762	0xD002	225056	2688	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
861	978	28	2	0x72764	0x1439	225084	2688	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
862	978	28	2	0x7276A	0x0802	225203	2688	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
863	978	28	2	0x7276E	0x66F4	225273	2688	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
864	978	28	2	0x72764	0x1439	225343	2688	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
865	978	28	2	0x7276A	0x0802	225462	2688	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
866	978	28	2	0x7276E	0x66F4	225546	2702	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
867	978	28	2	0x72764	0x1439	225616	2702	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
868	978	28	2	0x7276A	0x0802	225735	2702	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
869	978	28	2	0x7276E	0x66F4	225805	2702	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
870	978	28	2	0x72764	0x1439	225875	2702	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
871	978	28	2	0x7276A	0x0802	225994	2702	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
872	978	28	2	0x7276E	0x66F4	226064	2702	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
873	978	28	2	0x72770	0x13C0	226120	2702	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
874	978	28	2	0x72776	0x4E71	226239	2702	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
875	978	28	2	0x72778	0x4E71	226267	2702	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
876	978	28	2	0x7277A	0x4E71	226295	2702	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
877	978	28	2	0x7277C	0x1439	226323	2702	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
878	978	28	2	0x72782	0x0802	226442	2702	0x72786	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
879	978	28	2	0x72786	0x66F4	226526	2716	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
880	978	28	2	0x72788	0x13C1	226582	2716	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
881	978	29	2	0x7278E	0x4E75	226701	2716	0x71E48	112	return	target=0x71E48	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
882	978	29	2	0x71E48	0x4E75	226813	2716	0x71CDC	112	return	target=0x71CDC	control_flow	FMUpdateFreq@s1.sounddriver.asm:529-545
883	978	29	2	0x71CDC	0x6000	226925	2716	0x726E2	70	branch	target=0x726E2	control_flow	FMUpdateTrack@s1.sounddriver.asm:348-362
884	978	29	2	0x726E2	0x0815	226995	2716	0x726E6	84	linear	n/a	ordinary	FMNoteOn@s1.sounddriver.asm:1667-1680
885	978	29	2	0x726E6	0x6614	227079	2716	0x726E8	56	branch	not_taken	control_flow	FMNoteOn@s1.sounddriver.asm:1667-1680
886	978	29	2	0x726E8	0x0815	227135	2716	0x726EC	84	linear	n/a	ordinary	FMNoteOn@s1.sounddriver.asm:1667-1680
887	978	29	2	0x726EC	0x660E	227219	2716	0x726EE	56	branch	not_taken	control_flow	FMNoteOn@s1.sounddriver.asm:1667-1680
888	978	29	2	0x726EE	0x7028	227275	2716	0x726F0	28	linear	n/a	ordinary	FMNoteOn@s1.sounddriver.asm:1667-1680
889	978	29	2	0x726F0	0x122D	227303	2716	0x726F4	84	linear	n/a	ordinary	FMNoteOn@s1.sounddriver.asm:1667-1680
890	978	29	2	0x726F4	0x0001	227387	2716	0x726F8	70	linear	n/a	ordinary	FMNoteOn@s1.sounddriver.asm:1667-1680
891	978	29	2	0x726F8	0x6000	227457	2730	0x7272E	70	branch	target=0x7272E	control_flow	FMNoteOn@s1.sounddriver.asm:1667-1680
892	978	29	2	0x7272E	0x1439	227527	2730	0x72734	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
893	978	29	2	0x72734	0x0802	227646	2730	0x72738	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
894	978	29	2	0x72738	0x66F4	227716	2730	0x7272E	70	branch	taken	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
895	978	29	2	0x7272E	0x1439	227786	2730	0x72734	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
896	978	29	2	0x72734	0x0802	227905	2730	0x72738	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
897	978	29	2	0x72738	0x66F4	227975	2730	0x7272E	70	branch	taken	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
898	978	29	2	0x7272E	0x1439	228045	2730	0x72734	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
899	978	29	2	0x72734	0x0802	228164	2730	0x72738	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
900	978	29	2	0x72738	0x66F4	228234	2730	0x7273A	56	branch	not_taken	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
901	978	29	2	0x7273A	0x13C0	228290	2730	0x72740	133	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
902	978	29	2	0x72740	0x4E71	228423	2744	0x72742	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
903	978	29	2	0x72742	0x4E71	228451	2744	0x72744	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
904	978	29	2	0x72744	0x4E71	228479	2744	0x72746	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
905	978	29	2	0x72746	0x1439	228507	2744	0x7274C	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
906	978	29	2	0x7274C	0x0802	228626	2744	0x72750	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
907	978	29	2	0x72750	0x66F4	228696	2744	0x72752	56	branch	not_taken	control_flow,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
908	978	29	2	0x72752	0x13C1	228752	2744	key_on	key_on	linear	n/a	ordinary,ym_write	WriteFMI@s1.sounddriver.asm:1725-1742
